"PK_RESENAR","RESENAR_KUNDNUMMER","RESENAR_CREATE","RESENAR_OWNER"
199108092397,"","N","NONE"
199108102386,"","N","NONE"
199108102394,"","N","NONE"
199108112385,"","N","NONE"
199108112393,"","N","NONE"
199108122384,"","N","NONE"
199108122392,"","N","NONE"
199108132383,"","N","NONE"
199108132391,"","N","NONE"
199108142382,"","N","NONE"
199108142390,"","N","NONE"
199108152381,"","N","NONE"
199108152399,"","N","NONE"
199108162380,"","N","NONE"
199108162398,"","N","NONE"
199108172389,"","N","NONE"
199108172397,"","N","NONE"
199108182388,"","N","NONE"
199108182396,"","N","NONE"
199108192387,"","N","NONE"
199108192395,"","N","NONE"
199108202384,"","N","NONE"
199108202392,"","N","NONE"
199108212383,"","N","NONE"
199108212391,"","N","NONE"
199108222382,"","N","NONE"
199108222390,"","N","NONE"
199108232381,"","N","NONE"
199108232399,"","N","NONE"
199108242380,"","N","NONE"
199108242398,"","N","NONE"
199108252389,"","N","NONE"
199108252397,"","N","NONE"
199108262388,"","N","NONE"
199108262396,"","N","NONE"
199108272387,"","N","NONE"
199108272395,"","N","NONE"
199108282386,"","N","NONE"
199108282394,"","N","NONE"
199108292385,"","N","NONE"
199108292393,"","N","NONE"
199108302382,"","N","NONE"
199108302390,"","N","NONE"
199108312381,"","N","NONE"
199108312399,"","N","NONE"
199109012386,"","N","NONE"
199109012394,"","N","NONE"
199109022393,"","N","NONE"
199109032384,"","N","NONE"
199109032392,"","N","NONE"
199109042383,"","N","NONE"
199109042391,"","N","NONE"
199109052382,"","N","NONE"
199109052390,"","N","NONE"
199109062381,"","N","NONE"
199109062399,"","N","NONE"
199109072380,"","N","NONE"
199109072398,"","N","NONE"
199109082389,"","N","NONE"
199109082397,"","N","NONE"
199109092388,"","N","NONE"
199109092396,"","N","NONE"
199109102385,"","N","NONE"
199109102393,"","N","NONE"
199109112384,"","N","NONE"
199109112392,"","N","NONE"
199109122383,"","N","NONE"
199109122391,"","N","NONE"
199109132382,"","N","NONE"
199109132390,"","N","NONE"
199109142381,"","N","NONE"
199109142399,"","N","NONE"
199109152380,"","N","NONE"
199109152398,"","N","NONE"
199109162389,"","N","NONE"
199109162397,"","N","NONE"
199109172388,"","N","NONE"
199109172396,"","N","NONE"
199109182387,"","N","NONE"
199109182395,"","N","NONE"
199109192394,"","N","NONE"
199109202383,"","N","NONE"
199109202391,"","N","NONE"
199109212390,"","N","NONE"
199109222381,"","N","NONE"
199109222399,"","N","NONE"
199109232380,"","N","NONE"
199109232398,"","N","NONE"
199109242397,"","N","NONE"
199109252388,"","N","NONE"
199109252396,"","N","NONE"
199109262387,"","N","NONE"
199109262395,"","N","NONE"
199109272386,"","N","NONE"
199109272394,"","N","NONE"
199109282385,"","N","NONE"
199109282393,"","N","NONE"
199109292384,"","N","NONE"
199109292392,"","N","NONE"
199109302381,"","N","NONE"
199109302399,"","N","NONE"
199110012383,"","N","NONE"
199110012391,"","N","NONE"
199110022390,"","N","NONE"
199110032381,"","N","NONE"
199110032399,"","N","NONE"
199110042380,"","N","NONE"
199110042398,"","N","NONE"
199110052389,"","N","NONE"
199110052397,"","N","NONE"
199110062388,"","N","NONE"
199110062396,"","N","NONE"
199110072387,"","N","NONE"
199110072395,"","N","NONE"
199110082386,"","N","NONE"
199110082394,"","N","NONE"
199110092385,"","N","NONE"
199110092393,"","N","NONE"
199110102382,"","N","NONE"
199110102390,"","N","NONE"
199110112381,"","N","NONE"
199110112399,"","N","NONE"
199110122380,"","N","NONE"
199110122398,"","N","NONE"
199110132389,"","N","NONE"
199110132397,"","N","NONE"
199110142388,"","N","NONE"
199110142396,"","N","NONE"
199110152387,"","N","NONE"
199110152395,"","N","NONE"
199110162386,"","N","NONE"
199110162394,"","N","NONE"
199110172385,"","N","NONE"
199110172393,"","N","NONE"
199110182384,"","N","NONE"
199110182392,"","N","NONE"
199110192383,"","N","NONE"
199110192391,"","N","NONE"
199110202380,"","N","NONE"
199110202398,"","N","NONE"
199110212389,"","N","NONE"
199110212397,"","N","NONE"
199110222388,"","N","NONE"
199110222396,"","N","NONE"
199110232387,"","N","NONE"
199110232395,"","N","NONE"
199110242386,"","N","NONE"
199110242394,"","N","NONE"
199110252385,"","N","NONE"
199110252393,"","N","NONE"
199110262384,"","N","NONE"
199110262392,"","N","NONE"
199110272383,"","N","NONE"
199110272391,"","N","NONE"
199110282382,"","N","NONE"
199110282390,"","N","NONE"
199110292381,"","N","NONE"
199110292399,"","N","NONE"
199110302388,"","N","NONE"
199110302396,"","N","NONE"
199110312387,"","N","NONE"
199110312395,"","N","NONE"
199111012382,"","N","NONE"
199111012390,"","N","NONE"
199111022381,"","N","NONE"
199111022399,"","N","NONE"
199111032398,"","N","NONE"
199111042389,"","N","NONE"
199111042397,"","N","NONE"
199111052396,"","N","NONE"
199111062387,"","N","NONE"
199111062395,"","N","NONE"
199111072386,"","N","NONE"
199111072394,"","N","NONE"
199111082385,"","N","NONE"
199111082393,"","N","NONE"
199111092384,"","N","NONE"
199111092392,"","N","NONE"
199111102381,"","N","NONE"
199111102399,"","N","NONE"
199111112380,"","N","NONE"
199111112398,"","N","NONE"
199111122389,"","N","NONE"
199111122397,"","N","NONE"
199111132396,"","N","NONE"
199111142395,"","N","NONE"
199111152386,"","N","NONE"
199111152394,"","N","NONE"
199111162385,"","N","NONE"
199111162393,"","N","NONE"
199111172384,"","N","NONE"
199111172392,"","N","NONE"
199111182383,"","N","NONE"
199111182391,"","N","NONE"
199111192382,"","N","NONE"
199111192390,"","N","NONE"
199111202389,"","N","NONE"
199111202397,"","N","NONE"
199111212388,"","N","NONE"
199111212396,"","N","NONE"
199111222387,"","N","NONE"
199111222395,"","N","NONE"
199111232386,"","N","NONE"
199111232394,"","N","NONE"
199111242385,"","N","NONE"
199111242393,"","N","NONE"
199111252384,"","N","NONE"
199111252392,"","N","NONE"
199111262383,"","N","NONE"
199111262391,"","N","NONE"
199111272382,"","N","NONE"
199111272390,"","N","NONE"
199111282381,"","N","NONE"
199111282399,"","N","NONE"
199111292380,"","N","NONE"
199111292398,"","N","NONE"
199111302387,"","N","NONE"
199111302395,"","N","NONE"
199112012381,"","N","NONE"
199112012399,"","N","NONE"
199112022380,"","N","NONE"
199112022398,"","N","NONE"
199112032389,"","N","NONE"
199112032397,"","N","NONE"
199112042388,"","N","NONE"
199112042396,"","N","NONE"
199112052387,"","N","NONE"
199112052395,"","N","NONE"
199112062386,"","N","NONE"
199112062394,"","N","NONE"
199112072385,"","N","NONE"
199112072393,"","N","NONE"
199112082384,"","N","NONE"
199112082392,"","N","NONE"
199112092383,"","N","NONE"
199112092391,"","N","NONE"
199112102380,"","N","NONE"
199112102398,"","N","NONE"
199112112389,"","N","NONE"
199112112397,"","N","NONE"
199112122388,"","N","NONE"
199112122396,"","N","NONE"
199112132387,"","N","NONE"
199112132395,"","N","NONE"
199112142386,"","N","NONE"
199112142394,"","N","NONE"
199112152385,"","N","NONE"
199112162384,"","N","NONE"
199112162392,"","N","NONE"
199112172383,"","N","NONE"
199112172391,"","N","NONE"
199112182382,"","N","NONE"
199112182390,"","N","NONE"
199112192381,"","N","NONE"
199112192399,"","N","NONE"
199112202388,"","N","NONE"
199112202396,"","N","NONE"
199112212387,"","N","NONE"
199112212395,"","N","NONE"
199112222386,"","N","NONE"
199112222394,"","N","NONE"
199112232385,"","N","NONE"
199112232393,"","N","NONE"
199112242384,"","N","NONE"
199112242392,"","N","NONE"
199112252383,"","N","NONE"
199112252391,"","N","NONE"
199112262382,"","N","NONE"
199112272381,"","N","NONE"
199112272399,"","N","NONE"
199112282380,"","N","NONE"
199112282398,"","N","NONE"
199112292389,"","N","NONE"
199112292397,"","N","NONE"
199112302386,"","N","NONE"
199112302394,"","N","NONE"
199112312385,"","N","NONE"
199112312393,"","N","NONE"
199201012383,"","N","NONE"
199201012391,"","N","NONE"
199201022382,"","N","NONE"
199201022390,"","N","NONE"
199201032399,"","N","NONE"
199201042398,"","N","NONE"
199201052389,"","N","NONE"
199201052397,"","N","NONE"
199201062388,"","N","NONE"
199201062396,"","N","NONE"
199201072395,"","N","NONE"
199201082386,"","N","NONE"
199201082394,"","N","NONE"
199201092385,"","N","NONE"
199201092393,"","N","NONE"
199201102382,"","N","NONE"
199201102390,"","N","NONE"
199201112381,"","N","NONE"
199201112399,"","N","NONE"
199201122380,"","N","NONE"
199201122398,"","N","NONE"
199201132397,"","N","NONE"
199201142388,"","N","NONE"
199201142396,"","N","NONE"
199201152395,"","N","NONE"
199201162386,"","N","NONE"
199201162394,"","N","NONE"
199201172385,"","N","NONE"
199201172393,"","N","NONE"
199201182384,"","N","NONE"
199201182392,"","N","NONE"
199201192383,"","N","NONE"
199201192391,"","N","NONE"
199201202380,"","N","NONE"
199201202398,"","N","NONE"
199201212389,"","N","NONE"
199201212397,"","N","NONE"
199201222396,"","N","NONE"
199201232387,"","N","NONE"
199201232395,"","N","NONE"
199201242386,"","N","NONE"
199201242394,"","N","NONE"
199201252385,"","N","NONE"
199201252393,"","N","NONE"
199201262384,"","N","NONE"
199201262392,"","N","NONE"
199201272383,"","N","NONE"
199201272391,"","N","NONE"
199201282382,"","N","NONE"
199201282390,"","N","NONE"
199201292381,"","N","NONE"
199201292399,"","N","NONE"
199201302388,"","N","NONE"
199201302396,"","N","NONE"
199201312387,"","N","NONE"
199201312395,"","N","NONE"
199202012382,"","N","NONE"
199202012390,"","N","NONE"
199202022381,"","N","NONE"
199202022399,"","N","NONE"
199202032380,"","N","NONE"
199202032398,"","N","NONE"
199202042389,"","N","NONE"
199202042397,"","N","NONE"
199202052388,"","N","NONE"
199202052396,"","N","NONE"
199202062387,"","N","NONE"
199202062395,"","N","NONE"
199202072386,"","N","NONE"
199202072394,"","N","NONE"
199202082385,"","N","NONE"
199202082393,"","N","NONE"
199202092384,"","N","NONE"
199202092392,"","N","NONE"
199202102381,"","N","NONE"
199202102399,"","N","NONE"
199202112380,"","N","NONE"
199202112398,"","N","NONE"
199202122389,"","N","NONE"
199202122397,"","N","NONE"
199202132388,"","N","NONE"
199202132396,"","N","NONE"
199202142387,"","N","NONE"
199202142395,"","N","NONE"
199202152386,"","N","NONE"
199202152394,"","N","NONE"
199202162385,"","N","NONE"
199202162393,"","N","NONE"
199202172384,"","N","NONE"
199202172392,"","N","NONE"
199202182383,"","N","NONE"
199202182391,"","N","NONE"
199202192382,"","N","NONE"
199202192390,"","N","NONE"
199202202389,"","N","NONE"
199202202397,"","N","NONE"
199202212388,"","N","NONE"
199202212396,"","N","NONE"
199202222387,"","N","NONE"
199202222395,"","N","NONE"
199202232386,"","N","NONE"
199202232394,"","N","NONE"
199202242385,"","N","NONE"
199202242393,"","N","NONE"
199202252384,"","N","NONE"
199202252392,"","N","NONE"
199202262383,"","N","NONE"
199202262391,"","N","NONE"
199202272382,"","N","NONE"
199202272390,"","N","NONE"
199202282381,"","N","NONE"
199202282399,"","N","NONE"
199202292380,"","N","NONE"
199202292398,"","N","NONE"
199203012381,"","N","NONE"
199203012399,"","N","NONE"
199203022380,"","N","NONE"
199203022398,"","N","NONE"
199203032389,"","N","NONE"
199203032397,"","N","NONE"
199203042388,"","N","NONE"
199203042396,"","N","NONE"
199203052387,"","N","NONE"
199203052395,"","N","NONE"
199203062386,"","N","NONE"
199203062394,"","N","NONE"
199203072385,"","N","NONE"
199203072393,"","N","NONE"
199203082384,"","N","NONE"
199203082392,"","N","NONE"
199203092391,"","N","NONE"
199203102380,"","N","NONE"
199203102398,"","N","NONE"
199203112389,"","N","NONE"
199203112397,"","N","NONE"
199203122388,"","N","NONE"
199203122396,"","N","NONE"
199203132387,"","N","NONE"
199203132395,"","N","NONE"
199203142386,"","N","NONE"
199203142394,"","N","NONE"
199203152385,"","N","NONE"
199203152393,"","N","NONE"
199203162384,"","N","NONE"
199203162392,"","N","NONE"
199203172383,"","N","NONE"
199203172391,"","N","NONE"
199203182382,"","N","NONE"
199203182390,"","N","NONE"
199203192381,"","N","NONE"
199203192399,"","N","NONE"
199203202388,"","N","NONE"
199203202396,"","N","NONE"
199203212387,"","N","NONE"
199203212395,"","N","NONE"
199203222386,"","N","NONE"
199203222394,"","N","NONE"
199203232385,"","N","NONE"
199203232393,"","N","NONE"
199203242384,"","N","NONE"
199203242392,"","N","NONE"
199203252383,"","N","NONE"
199203252391,"","N","NONE"
199203262382,"","N","NONE"
199203262390,"","N","NONE"
199203272381,"","N","NONE"
199203272399,"","N","NONE"
199203282380,"","N","NONE"
199203282398,"","N","NONE"
199203292389,"","N","NONE"
199203292397,"","N","NONE"
199203302386,"","N","NONE"
199203302394,"","N","NONE"
199203312385,"","N","NONE"
199203312393,"","N","NONE"
199204012380,"","N","NONE"
199204012398,"","N","NONE"
199204022389,"","N","NONE"
199204022397,"","N","NONE"
199204032388,"","N","NONE"
199204032396,"","N","NONE"
199204042387,"","N","NONE"
199204042395,"","N","NONE"
199204052386,"","N","NONE"
199204052394,"","N","NONE"
199204062385,"","N","NONE"
199204062393,"","N","NONE"
199204072392,"","N","NONE"
199204082383,"","N","NONE"
199204082391,"","N","NONE"
199204092390,"","N","NONE"
199204102389,"","N","NONE"
199204102397,"","N","NONE"
199204112388,"","N","NONE"
199204112396,"","N","NONE"
199204122387,"","N","NONE"
199204122395,"","N","NONE"
199204132386,"","N","NONE"
199204132394,"","N","NONE"
199204142385,"","N","NONE"
199204142393,"","N","NONE"
199204152384,"","N","NONE"
199204152392,"","N","NONE"
199204162383,"","N","NONE"
199204162391,"","N","NONE"
199204172390,"","N","NONE"
199204182381,"","N","NONE"
199204182399,"","N","NONE"
199204192380,"","N","NONE"
199204192398,"","N","NONE"
199204202387,"","N","NONE"
199204202395,"","N","NONE"
199204212386,"","N","NONE"
199204212394,"","N","NONE"
199204222385,"","N","NONE"
199204222393,"","N","NONE"
199204232384,"","N","NONE"
199204232392,"","N","NONE"
199204242383,"","N","NONE"
199204252382,"","N","NONE"
199204252390,"","N","NONE"
199204262381,"","N","NONE"
199204262399,"","N","NONE"
199204272380,"","N","NONE"
199204272398,"","N","NONE"
199204282389,"","N","NONE"
199204292388,"","N","NONE"
199204292396,"","N","NONE"
199204302393,"","N","NONE"
199205012397,"","N","NONE"
199205022388,"","N","NONE"
199205022396,"","N","NONE"
199205032387,"","N","NONE"
199205032395,"","N","NONE"
199205042386,"","N","NONE"
199205042394,"","N","NONE"
199205052385,"","N","NONE"
199205052393,"","N","NONE"
199205062384,"","N","NONE"
199205062392,"","N","NONE"
199205072383,"","N","NONE"
199205072391,"","N","NONE"
199205082382,"","N","NONE"
199205082390,"","N","NONE"
199205092381,"","N","NONE"
199205092399,"","N","NONE"
199205102388,"","N","NONE"
199205102396,"","N","NONE"
199205112387,"","N","NONE"
199205112395,"","N","NONE"
199205122386,"","N","NONE"
199205122394,"","N","NONE"
199205132385,"","N","NONE"
199205132393,"","N","NONE"
199205142095,"","N","NONE"
199205142384,"","N","NONE"
199205142392,"","N","NONE"
199205152383,"","N","NONE"
199205152391,"","N","NONE"
199205162382,"","N","NONE"
199205162390,"","N","NONE"
199205172381,"","N","NONE"
199205172399,"","N","NONE"
199205182380,"","N","NONE"
199205182398,"","N","NONE"
199205192389,"","N","NONE"
199205192397,"","N","NONE"
199205202386,"","N","NONE"
199205202394,"","N","NONE"
199205212385,"","N","NONE"
199205212393,"","N","NONE"
199205222384,"","N","NONE"
199205222392,"","N","NONE"
199205232383,"","N","NONE"
199205232391,"","N","NONE"
199205242382,"","N","NONE"
199205242390,"","N","NONE"
199205252399,"","N","NONE"
199205262380,"","N","NONE"
199205262398,"","N","NONE"
199205272389,"","N","NONE"
199205272397,"","N","NONE"
199205282388,"","N","NONE"
199205282396,"","N","NONE"
199205292387,"","N","NONE"
199205292395,"","N","NONE"
199205302384,"","N","NONE"
199205302392,"","N","NONE"
199205312383,"","N","NONE"
199205312391,"","N","NONE"
199206012396,"","N","NONE"
199206022387,"","N","NONE"
199206022395,"","N","NONE"
199206032386,"","N","NONE"
199206032394,"","N","NONE"
199206042385,"","N","NONE"
199206042393,"","N","NONE"
199206052384,"","N","NONE"
199206052392,"","N","NONE"
199206062391,"","N","NONE"
199206072382,"","N","NONE"
199206072390,"","N","NONE"
199206082381,"","N","NONE"
199206082399,"","N","NONE"
199206092380,"","N","NONE"
199206092398,"","N","NONE"
199206102387,"","N","NONE"
199206102395,"","N","NONE"
199206112386,"","N","NONE"
199206112394,"","N","NONE"
199206122393,"","N","NONE"
199206132384,"","N","NONE"
199206132392,"","N","NONE"
199206142383,"","N","NONE"
199206142391,"","N","NONE"
199206152390,"","N","NONE"
199206162381,"","N","NONE"
199206162399,"","N","NONE"
199206172398,"","N","NONE"
199206182389,"","N","NONE"
199206182397,"","N","NONE"
199206192388,"","N","NONE"
199206192396,"","N","NONE"
199206202385,"","N","NONE"
199206202393,"","N","NONE"
199206212384,"","N","NONE"
199206212392,"","N","NONE"
199206222383,"","N","NONE"
199206222391,"","N","NONE"
199206232382,"","N","NONE"
199206232390,"","N","NONE"
199206242381,"","N","NONE"
199206242399,"","N","NONE"
199206252380,"","N","NONE"
199206252398,"","N","NONE"
199206262389,"","N","NONE"
199206262397,"","N","NONE"
199206272388,"","N","NONE"
199206272396,"","N","NONE"
199206282387,"","N","NONE"
199206282395,"","N","NONE"
199206292386,"","N","NONE"
199206292394,"","N","NONE"
199206302383,"","N","NONE"
199206302391,"","N","NONE"
199207012387,"","N","NONE"
199207012395,"","N","NONE"
199207022386,"","N","NONE"
199207022394,"","N","NONE"
199207032385,"","N","NONE"
199207032393,"","N","NONE"
199207042384,"","N","NONE"
199207042392,"","N","NONE"
199207052383,"","N","NONE"
199207052391,"","N","NONE"
199207062382,"","N","NONE"
199207062390,"","N","NONE"
199207072381,"","N","NONE"
199207072399,"","N","NONE"
199207082380,"","N","NONE"
199207082398,"","N","NONE"
199207092389,"","N","NONE"
199207092397,"","N","NONE"
199207102386,"","N","NONE"
199207102394,"","N","NONE"
199207112385,"","N","NONE"
199207112393,"","N","NONE"
199207122384,"","N","NONE"
199207122392,"","N","NONE"
199207132383,"","N","NONE"
199207132391,"","N","NONE"
199207142382,"","N","NONE"
199207142390,"","N","NONE"
199207152381,"","N","NONE"
199207152399,"","N","NONE"
199207162380,"","N","NONE"
199207162398,"","N","NONE"
199207172389,"","N","NONE"
199207172397,"","N","NONE"
199207182388,"","N","NONE"
199207182396,"","N","NONE"
199207192387,"","N","NONE"
199207192395,"","N","NONE"
199207202384,"","N","NONE"
199207202392,"","N","NONE"
199207212383,"","N","NONE"
199207212391,"","N","NONE"
199207222382,"","N","NONE"
199207222390,"","N","NONE"
199207232381,"","N","NONE"
199207232399,"","N","NONE"
199207242380,"","N","NONE"
199207242398,"","N","NONE"
199207252389,"","N","NONE"
199207262388,"","N","NONE"
199207262396,"","N","NONE"
199207272387,"","N","NONE"
199207272395,"","N","NONE"
199207282386,"","N","NONE"
199207282394,"","N","NONE"
199207292385,"","N","NONE"
199207302382,"","N","NONE"
199207302390,"","N","NONE"
199207312381,"","N","NONE"
199207312399,"","N","NONE"
199208012386,"","N","NONE"
199208022385,"","N","NONE"
199208022393,"","N","NONE"
199208032384,"","N","NONE"
199208032392,"","N","NONE"
199208042383,"","N","NONE"
199208042391,"","N","NONE"
199208052382,"","N","NONE"
199208052390,"","N","NONE"
199208062381,"","N","NONE"
199208062399,"","N","NONE"
199208072380,"","N","NONE"
199208072398,"","N","NONE"
199208092388,"","N","NONE"
199208092396,"","N","NONE"
199208102385,"","N","NONE"
199208102393,"","N","NONE"
199208112384,"","N","NONE"
199208112392,"","N","NONE"
199208122383,"","N","NONE"
199208122391,"","N","NONE"
199208132382,"","N","NONE"
199208132390,"","N","NONE"
199208142381,"","N","NONE"
199208152380,"","N","NONE"
199208152398,"","N","NONE"
199208162389,"","N","NONE"
199208162397,"","N","NONE"
199208172388,"","N","NONE"
199208172396,"","N","NONE"
199208182387,"","N","NONE"
199208182395,"","N","NONE"
199208192386,"","N","NONE"
199208192394,"","N","NONE"
199208202383,"","N","NONE"
199208202391,"","N","NONE"
199208212382,"","N","NONE"
199208212390,"","N","NONE"
199208222381,"","N","NONE"
199208222399,"","N","NONE"
199208232380,"","N","NONE"
199208232398,"","N","NONE"
199208242389,"","N","NONE"
199208242397,"","N","NONE"
199208252388,"","N","NONE"
199208252396,"","N","NONE"
199208262387,"","N","NONE"
199208262395,"","N","NONE"
199208272386,"","N","NONE"
199208272394,"","N","NONE"
199208282385,"","N","NONE"
199208282393,"","N","NONE"
199208292384,"","N","NONE"
199208292392,"","N","NONE"
199208302381,"","N","NONE"
199208302399,"","N","NONE"
199208312380,"","N","NONE"
199209012385,"","N","NONE"
199209012393,"","N","NONE"
199209022384,"","N","NONE"
199209022392,"","N","NONE"
199209032383,"","N","NONE"
199209032391,"","N","NONE"
199209042382,"","N","NONE"
199209042390,"","N","NONE"
199209052381,"","N","NONE"
199209052399,"","N","NONE"
199209062380,"","N","NONE"
199209062398,"","N","NONE"
199209072389,"","N","NONE"
199209072397,"","N","NONE"
199209082396,"","N","NONE"
199209092387,"","N","NONE"
199209092395,"","N","NONE"
199209102384,"","N","NONE"
199209102392,"","N","NONE"
199209112383,"","N","NONE"
199209112391,"","N","NONE"
199209122382,"","N","NONE"
199209132381,"","N","NONE"
199209132399,"","N","NONE"
199209142380,"","N","NONE"
199209142398,"","N","NONE"
199209152397,"","N","NONE"
199209162388,"","N","NONE"
199209162396,"","N","NONE"
199209172387,"","N","NONE"
199209182386,"","N","NONE"
199209182394,"","N","NONE"
199209192385,"","N","NONE"
199209202382,"","N","NONE"
199209212381,"","N","NONE"
199209212399,"","N","NONE"
199209222380,"","N","NONE"
199209222398,"","N","NONE"
199209232389,"","N","NONE"
199209232397,"","N","NONE"
199209242388,"","N","NONE"
199209242396,"","N","NONE"
199209252387,"","N","NONE"
199209252395,"","N","NONE"
199209262386,"","N","NONE"
199209272385,"","N","NONE"
199209282384,"","N","NONE"
199209282392,"","N","NONE"
199209292383,"","N","NONE"
199209302380,"","N","NONE"
199209302398,"","N","NONE"
199210012382,"","N","NONE"
199210012390,"","N","NONE"
199210022381,"","N","NONE"
199210032380,"","N","NONE"
199210042389,"","N","NONE"
199210042397,"","N","NONE"
199210052388,"","N","NONE"
199210052396,"","N","NONE"
199210062387,"","N","NONE"
199210062395,"","N","NONE"
199210072386,"","N","NONE"
199210082385,"","N","NONE"
199210082393,"","N","NONE"
199210092384,"","N","NONE"
199210092392,"","N","NONE"
199210102381,"","N","NONE"
199210112380,"","N","NONE"
199210112398,"","N","NONE"
199210122389,"","N","NONE"
199210122397,"","N","NONE"
199210132388,"","N","NONE"
199210132396,"","N","NONE"
199210142387,"","N","NONE"
199210142395,"","N","NONE"
199210152386,"","N","NONE"
199210152394,"","N","NONE"
199210162385,"","N","NONE"
199210162393,"","N","NONE"
199210172384,"","N","NONE"
199210182383,"","N","NONE"
199210182391,"","N","NONE"
199210192382,"","N","NONE"
199210192390,"","N","NONE"
199210202389,"","N","NONE"
199210202397,"","N","NONE"
199210212388,"","N","NONE"
199210212396,"","N","NONE"
199210222387,"","N","NONE"
199210222395,"","N","NONE"
199210232386,"","N","NONE"
199210242385,"","N","NONE"
199210242393,"","N","NONE"
199210252384,"","N","NONE"
199210252392,"","N","NONE"
199210262383,"","N","NONE"
199210262391,"","N","NONE"
199210272390,"","N","NONE"
199210282381,"","N","NONE"
199210292380,"","N","NONE"
199210292398,"","N","NONE"
199210302387,"","N","NONE"
199210302395,"","N","NONE"
199210312386,"","N","NONE"
199211012381,"","N","NONE"
199211012399,"","N","NONE"
199211022380,"","N","NONE"
199211022398,"","N","NONE"
199211032389,"","N","NONE"
199211032397,"","N","NONE"
199211042388,"","N","NONE"
199211042396,"","N","NONE"
199211052387,"","N","NONE"
199211052395,"","N","NONE"
199211062386,"","N","NONE"
199211062394,"","N","NONE"
199211072385,"","N","NONE"
199211072393,"","N","NONE"
199211082384,"","N","NONE"
199211082392,"","N","NONE"
199211092383,"","N","NONE"
199211092391,"","N","NONE"
199211102380,"","N","NONE"
199211102398,"","N","NONE"
199211112389,"","N","NONE"
199211112397,"","N","NONE"
199211122388,"","N","NONE"
199211122396,"","N","NONE"
199211132387,"","N","NONE"
199211132395,"","N","NONE"
199211142386,"","N","NONE"
199211142394,"","N","NONE"
199211152385,"","N","NONE"
199211152393,"","N","NONE"
199211162384,"","N","NONE"
199211162392,"","N","NONE"
199211172383,"","N","NONE"
199211172391,"","N","NONE"
199211182382,"","N","NONE"
199211182390,"","N","NONE"
199211192381,"","N","NONE"
199211192399,"","N","NONE"
199211202388,"","N","NONE"
199211202396,"","N","NONE"
199211212387,"","N","NONE"
199211212395,"","N","NONE"
199211222386,"","N","NONE"
199211222394,"","N","NONE"
199211232385,"","N","NONE"
199211232393,"","N","NONE"
199211242384,"","N","NONE"
199211242392,"","N","NONE"
199211252383,"","N","NONE"
199211252391,"","N","NONE"
199211262382,"","N","NONE"
199211262390,"","N","NONE"
199211272381,"","N","NONE"
199211282380,"","N","NONE"
199211282398,"","N","NONE"
199211292389,"","N","NONE"
199211292397,"","N","NONE"
199211302386,"","N","NONE"
199211302394,"","N","NONE"
199212012380,"","N","NONE"
199212012398,"","N","NONE"
199212022389,"","N","NONE"
199212022397,"","N","NONE"
199212032388,"","N","NONE"
199212032396,"","N","NONE"
199212042387,"","N","NONE"
199212042395,"","N","NONE"
199212052386,"","N","NONE"
199212052394,"","N","NONE"
199212062385,"","N","NONE"
199212062393,"","N","NONE"
199212072384,"","N","NONE"
199212072392,"","N","NONE"
199212082383,"","N","NONE"
199212082391,"","N","NONE"
199212092382,"","N","NONE"
199212092390,"","N","NONE"
199212102389,"","N","NONE"
199212102397,"","N","NONE"
199212112388,"","N","NONE"
199212112396,"","N","NONE"
199212122387,"","N","NONE"
199212122395,"","N","NONE"
199212132386,"","N","NONE"
199212132394,"","N","NONE"
199212142385,"","N","NONE"
199212142393,"","N","NONE"
199212152384,"","N","NONE"
199212152392,"","N","NONE"
199212162383,"","N","NONE"
199212162391,"","N","NONE"
199212172382,"","N","NONE"
199212172390,"","N","NONE"
199212182381,"","N","NONE"
199212182399,"","N","NONE"
199212192380,"","N","NONE"
199212192398,"","N","NONE"
199212202387,"","N","NONE"
199212202395,"","N","NONE"
199212212386,"","N","NONE"
199212212394,"","N","NONE"
199212222385,"","N","NONE"
199212222393,"","N","NONE"
199212232384,"","N","NONE"
199212232392,"","N","NONE"
199212242383,"","N","NONE"
199212242391,"","N","NONE"
199212252390,"","N","NONE"
199212262381,"","N","NONE"
199212262399,"","N","NONE"
199212272380,"","N","NONE"
199212272398,"","N","NONE"
199212282389,"","N","NONE"
199212292388,"","N","NONE"
199212292396,"","N","NONE"
199212302385,"","N","NONE"
199212302393,"","N","NONE"
199212312384,"","N","NONE"
199212312392,"","N","NONE"
199301012382,"","N","NONE"
199301012390,"","N","NONE"
199301022381,"","N","NONE"
199301022399,"","N","NONE"
199301032380,"","N","NONE"
199301032398,"","N","NONE"
199301042389,"","N","NONE"
199301042397,"","N","NONE"
199301052388,"","N","NONE"
199301052396,"","N","NONE"
199301062387,"","N","NONE"
199301062395,"","N","NONE"
199301072386,"","N","NONE"
199301072394,"","N","NONE"
199301082385,"","N","NONE"
199301082393,"","N","NONE"
199301092384,"","N","NONE"
199301092392,"","N","NONE"
199301102381,"","N","NONE"
199301102399,"","N","NONE"
199301112380,"","N","NONE"
199301112398,"","N","NONE"
199301122389,"","N","NONE"
199301122397,"","N","NONE"
199301132388,"","N","NONE"
199301132396,"","N","NONE"
199301142387,"","N","NONE"
199301142395,"","N","NONE"
199301152386,"","N","NONE"
199301152394,"","N","NONE"
199301162385,"","N","NONE"
199301172384,"","N","NONE"
199301182383,"","N","NONE"
